,c1,c24,gasolineSing92Crack,naphthaNWECrack,r10,gasolineEuroCrack
2014-09-17 13:00:00,-14.6,13.04650802,7.4172,-3.83,99.371,6.9672
2014-09-17 13:15:00,-14.64,13.02073621,7.4898,-3.83,99.531,7.0398
2014-09-17 13:30:00,-14.69,13.04217917,7.434,-3.83,99.476,6.984
2014-09-17 13:45:00,-14.67,13.01617245,7.469,-3.83,99.451,7.019
2014-09-17 14:00:00,-14.65,13.00573621,7.4622,-3.8,99.546,7.0122
2014-09-17 14:15:00,-14.75,13.05285031,7.459,-3.79,99.566,7.009
2014-09-17 14:30:00,-14.75,13.05807937,7.482,-3.85,99.606,7.032
2014-09-17 14:45:00,-14.8,13.06942165,7.4936,-3.85,99.796,7.0436
2014-09-17 15:00:00,-14.8,13.09563554,7.4358,-3.85,99.691,6.9858
2014-09-17 15:15:00,-14.8,13.09573621,7.3952,-3.9,99.456,6.9452
2014-09-17 15:30:00,-14.75,13.07862212,7.399,-3.9,99.406,6.949
2014-09-17 15:45:00,-14.6,13.19205165,7.4422,-3.85,98.957,6.9922
2014-09-17 16:00:00,-14.57,13.1806087,7.4644,-3.9,99.002,7.0144
2014-09-17 16:15:00,-14.65,13.16105077,7.475,-4.0,99.077,7.025
2014-09-17 16:30:00,-14.67,13.04272191,7.4606,-4.0,99.296,7.0106
2014-09-17 16:45:00,-14.65,13.06560782,7.5182,-4.0,99.206,7.0682
2014-09-17 17:00:00,-14.65,13.03205077,7.504,-4.0,99.206,7.054
2014-09-17 17:15:00,-14.65,12.99137963,7.532,-4.0,99.146,7.082
2014-09-17 17:30:00,-14.65,12.97637963,7.517,-4.0,99.161,7.067
2014-09-17 17:45:00,-14.65,13.03282259,7.4542,-4.01,99.071,7.0042
2014-09-17 18:00:00,-14.6,12.99115057,7.4368,-4.0,99.101,6.9868
2014-09-17 18:15:00,-14.6,13.06037292,7.4,-3.98,99.026,6.95
2014-09-17 18:30:00,-14.6,13.07215144,7.359,-3.98,98.931,6.909
2014-09-17 18:45:00,-14.6,12.98215144,7.384,-3.98,99.021,6.934
2014-09-17 19:15:00,-14.65,13.03232331,7.4992,-4.0,99.036,7.0492
2014-09-17 19:30:00,-14.65,12.88882259,7.669,-4.0,99.215,7.219
2014-09-17 19:45:00,-14.65,12.91425883,7.6822,-4.0,99.105,7.2322
2014-09-17 20:00:00,-14.6,12.9345944,7.6666,-4.0,99.035,7.2166
2014-09-18 07:00:00,-14.6,13.03781004,7.8602,-4.0,98.675,7.4102
2014-09-18 07:15:00,-14.6,13.06136708,7.8428,-4.0,98.685,7.3928
2014-09-18 07:30:00,-14.6,13.00781004,7.817,-4.0,98.705,7.367
2014-09-18 08:00:00,-14.6,13.03313802,7.8882,-4.0,98.668,7.4382
2014-09-18 08:15:00,-14.6,12.98502305,7.8254,-4.0,98.738,7.3754
2014-09-18 08:30:00,-14.6,12.95313802,7.7678,-4.0,98.748,7.3178
2014-09-18 09:00:00,-14.6,12.8921389,7.727,-4.0,98.82,7.277
2014-09-18 09:15:00,-14.5,12.8921389,7.5892,-4.0,98.82,7.2392
2014-09-18 09:30:00,-14.45,12.7750248,7.5442,-4.05,98.87,7.1942
2014-09-18 10:15:00,-14.5,12.7021389,7.4798,-4.15,99.01,7.1298
2014-09-18 10:30:00,-14.55,12.65381004,7.435,-4.15,99.159,7.085
2014-09-18 10:45:00,-14.55,12.57159615,7.4596,-4.15,99.32,7.1096
2014-09-18 11:00:00,-14.55,12.57371024,7.3824,-4.15,99.385,7.0824
2014-09-18 11:15:00,-14.55,12.61592501,7.3866,-4.2,99.175,7.0866
2014-09-18 11:30:00,-14.55,12.65092501,7.425,-4.2,99.14,7.125
2014-09-18 11:45:00,-14.53,12.60236796,7.4612,-4.2,99.155,7.1612
2014-09-18 12:00:00,-14.45,12.57858185,7.4608,-4.2,99.1,7.1608
2014-09-18 12:30:00,-14.45,12.49636708,7.3626,-4.2,99.25,7.0626
2014-09-18 12:45:00,-14.5,12.48781004,7.4416,-4.2,99.225,7.1416
2014-09-18 13:00:00,-14.45,12.4971389,7.3786,-4.15,99.115,7.0786
2014-09-18 13:15:00,-14.4,12.44079662,7.4676,-4.17,98.97,7.1676
2014-09-18 13:30:00,-14.4,12.48269769,7.6115,-4.15,98.985,7.3115
2014-09-18 13:45:00,-14.37,12.41414065,7.4778,-4.1,99.02,7.1778
2014-09-18 14:15:00,-14.45,12.39125474,7.4541,-4.07,99.11,7.3041
2014-09-18 14:30:00,-14.5,12.37192588,7.5194,-4.07,99.23,7.3694
2014-09-18 14:45:00,-14.45,12.38769769,7.5219,-4.1,99.08,7.3719
2014-09-18 15:00:00,-14.4,12.47269769,7.4906,-4.05,98.995,7.3406
2014-09-18 15:30:00,-14.25,12.48901313,7.4405,-3.9,98.576,7.2905
2014-09-18 15:45:00,-14.3,12.41867756,7.4846,-3.9,98.696,7.3346
2014-09-18 16:00:00,-14.25,12.43978494,7.5636,-4.0,98.491,7.4136
2014-09-18 16:15:00,-14.2,12.49500642,7.5482,-3.97,98.519,7.3982
2014-09-18 16:30:00,-14.2,12.53878494,7.6122,-3.87,98.392,7.4622
2014-09-18 17:00:00,-13.95,12.70788561,7.5416,-3.6,97.988,7.3916
2014-09-18 17:15:00,-13.9,12.66032944,7.6712,-3.71,97.913,7.5212
2014-09-18 17:30:00,-13.95,12.67411468,7.5802,-3.76,98.067,7.4302
2014-09-18 17:45:00,-13.95,12.66388561,7.5606,-3.65,98.032,7.4106
2014-09-18 18:00:00,-13.95,12.70032857,7.607,-3.6,97.962,7.457
2014-09-18 18:15:00,-13.95,12.71532857,7.6708,-3.6,97.947,7.5208
2014-09-18 18:30:00,-14.05,12.63888561,7.6532,-3.58,98.057,7.5032
2014-09-18 18:45:00,-14.0,12.65599971,7.7712,-3.58,98.107,7.6212
2014-09-18 19:00:00,-14.05,12.71966326,7.7676,-3.58,98.182,7.6176
2014-09-18 19:15:00,-14.1,12.72432769,7.8954,-3.58,98.027,7.7454
2014-09-18 19:30:00,-14.0,12.69432769,7.943,-3.58,98.057,7.793
2014-09-18 19:45:00,-14.0,12.67132769,7.8554,-3.58,98.08,7.7054
2014-09-18 20:00:00,-14.0,12.66132769,7.889,-3.58,98.09,7.739
2014-09-19 07:00:00,-14.0,12.78621272,8.0718,-3.58,97.987,7.9218
2014-09-19 07:15:00,-14.0,12.76527021,8.008,-3.58,98.097,7.858
2014-09-19 07:30:00,-14.0,12.81271987,8.0448,-3.58,98.067,7.8948
2014-09-19 08:00:00,-14.0,12.78210709,8.0576,-3.58,97.997,7.9076
2014-09-19 08:30:00,-13.95,12.75888561,7.8114,-3.58,97.937,7.8114
2014-09-19 08:45:00,-13.8,12.75532857,7.731,-3.58,97.907,7.731
2014-09-19 09:00:00,-13.85,12.75677152,7.8113,-3.53,97.872,7.7113
2014-09-19 09:15:00,-13.75,12.77177152,7.8646,-3.5,97.857,7.7646
2014-09-19 09:30:00,-13.75,12.89154333,7.8477,-3.65,97.603,7.7477
2014-09-19 09:45:00,-13.75,12.82987132,7.7439,-3.6,97.653,7.6439
2014-09-19 10:00:00,-13.8,12.83932857,7.8881,-3.56,97.823,7.7881
2014-09-19 10:15:00,-13.85,12.85355676,7.7941,-3.53,97.943,7.6941
2014-09-19 10:30:00,-13.85,12.80855588,7.3803,-3.56,98.077,7.5803
2014-09-19 10:45:00,-14.0,12.75078494,7.46,-3.56,98.18,7.66
2014-09-19 11:00:00,-14.0,12.70332682,7.4896,-3.51,98.137,7.6896
2014-09-19 11:15:00,-13.98,12.73044091,7.4672,-3.5,98.177,7.6672
2014-09-19 11:30:00,-13.9,12.75376977,7.46,-3.48,98.053,7.66
2014-09-19 11:45:00,-13.95,12.73332682,7.4588,-3.45,98.107,7.6588
2014-09-19 12:00:00,-14.0,12.75211293,7.4611,-3.45,98.167,7.6611
2014-09-19 12:15:00,-13.95,12.76899883,7.3814,-3.5,98.083,7.5814
2014-09-19 12:30:00,-14.0,12.79066997,7.3848,-3.45,98.162,7.5848
2014-09-19 12:45:00,-13.95,12.82844179,7.4022,-3.41,97.99,7.6022
2014-09-19 13:00:00,-13.85,12.83732098,7.3591,-3.35,97.863,7.5591
2014-09-19 13:30:00,-13.85,12.74309863,7.1016,-3.35,97.963,7.3016
2014-09-19 13:45:00,-13.9,12.75376977,7.2691,-3.35,98.053,7.4691
2014-09-19 14:00:00,-13.95,12.75376977,7.319,-3.41,98.053,7.519
2014-09-19 14:15:00,-13.95,12.74104873,7.2295,-3.4,98.038,7.4295
2014-09-19 14:30:00,-14.0,12.77255588,7.2787,-3.52,98.113,7.4787
2014-09-19 14:45:00,-14.2,12.66178319,7.4636,-3.65,98.447,7.6636
2014-09-19 15:15:00,-14.1,12.68399796,7.4804,-3.71,98.257,7.6804
2014-09-19 15:30:00,-14.1,12.74288474,7.4132,-3.7,98.042,7.6132
2014-09-19 16:00:00,-14.05,12.69782054,7.4814,-3.65,97.947,7.6914
2014-09-19 16:15:00,-14.1,12.62577064,7.4266,-3.6,98.092,7.6866
2014-09-19 16:30:00,-14.25,12.56144179,7.5628,-3.5,98.257,7.8728
2014-09-19 16:45:00,-14.35,12.52406215,7.6754,-3.48,98.557,7.9854
2014-09-19 17:00:00,-14.35,12.62134111,7.7138,-3.45,98.432,8.0238
2014-09-19 17:15:00,-14.25,12.55560578,7.6536,-3.5,98.257,7.9636
2014-09-19 17:30:00,-14.25,12.48110622,7.5992,-3.55,98.387,7.9092
2014-09-19 17:45:00,-14.35,12.46211293,7.5686,-3.55,98.457,7.8786
2014-09-19 18:15:00,-14.25,12.47288474,7.817,-3.55,98.312,8.127
2014-09-19 18:45:00,-14.25,12.47644179,7.9214,-3.55,98.342,8.2314
2014-09-19 19:00:00,-14.25,12.42788474,8.0172,-3.55,98.357,8.3272
2014-09-19 19:15:00,-14.25,12.2750995,8.0054,-3.55,98.342,8.3154
2014-09-19 19:30:00,-14.45,12.21922702,7.8046,-3.55,98.767,8.1146
2014-09-19 19:45:00,-14.3,12.30878407,7.8396,-3.55,98.711,8.1496
2014-09-19 20:00:00,-14.25,12.24866997,7.834,-3.55,98.704,8.144
2014-09-22 07:00:00,-14.25,12.26855588,7.669,-3.55,98.617,7.979
2014-09-22 07:15:00,-14.25,12.35825678,8.084,-3.55,98.202,8.394
2014-09-22 07:30:00,-14.15,12.33114269,8.124,-3.55,98.162,8.434
2014-09-22 07:45:00,-14.15,12.38631339,7.7502,-3.55,98.152,8.0602
2014-09-22 08:00:00,-14.15,12.36987044,7.7312,-3.55,98.202,8.0412
2014-09-22 08:15:00,-14.15,12.41198453,7.6962,-3.55,98.227,8.0062
2014-09-22 08:30:00,-14.15,12.40131339,7.5571,-3.55,98.137,8.0571
2014-09-22 08:45:00,-14.1,12.37131339,7.6739,-3.55,98.167,8.0739
2014-09-22 09:00:00,-14.0,12.35352816,7.6569,-3.55,98.017,8.0569
2014-09-22 09:15:00,-14.05,12.36231427,7.6991,-3.45,98.087,8.0991
2014-09-22 09:30:00,-13.85,12.32852903,7.6946,-3.5,97.953,8.0946
2014-09-22 09:45:00,-14.0,12.31587132,7.6048,-3.54,98.167,8.1048
2014-09-22 10:00:00,-14.0,12.30047826,7.5393,-3.55,98.143,8.0393
2014-09-22 10:15:00,-13.95,12.29731514,7.5766,-3.55,98.063,8.0766
2014-09-22 10:30:00,-13.95,12.28587219,7.4772,-3.55,98.108,7.9772
2014-09-22 10:45:00,-13.96,12.32442924,7.6563,-3.55,98.103,8.0563
2014-09-22 11:00:00,-13.94,12.35608521,7.6448,-3.5,98.048,8.0448
2014-09-22 11:15:00,-13.91,12.34397111,7.6192,-3.5,97.993,8.0192
2014-09-22 11:30:00,-13.95,12.38175635,7.599,-3.5,98.123,7.999
2014-09-22 11:45:00,-13.9,12.39187044,7.5792,-3.54,98.18,7.9792
2014-09-22 12:00:00,-13.95,12.38165568,7.6066,-3.52,98.358,7.9566
2014-09-22 12:45:00,-13.95,12.36242749,7.5762,-3.5,98.243,7.9262
2014-09-22 13:00:00,-13.95,12.33786373,7.4624,-3.51,98.183,7.8124
2014-09-22 13:15:00,-13.9,12.40547826,7.4898,-3.5,98.038,7.8398
2014-09-22 13:30:00,-13.92,12.42742749,7.7778,-3.5,98.178,7.8778
2014-09-22 13:45:00,-13.95,12.41031339,7.811,-3.55,98.128,7.911
2014-09-22 14:00:00,-13.92,12.44387044,7.8282,-3.53,98.128,7.9782
2014-09-22 14:15:00,-13.87,12.4681993,7.7264,-3.55,98.003,7.8764
2014-09-22 14:30:00,-13.85,12.42108521,7.7128,-3.55,97.983,7.8628
2014-09-22 14:45:00,-13.9,12.50842836,7.6946,-3.55,98.008,7.8446
2014-09-22 15:00:00,-13.9,12.52842836,7.6574,-3.6,97.988,7.8074
2014-09-22 15:15:00,-13.8,12.51318588,7.654,-3.55,97.656,7.804
2014-09-22 15:30:00,-13.7,12.37640152,7.6264,-3.55,97.536,7.7764
2014-09-22 15:45:00,-13.7,12.36689437,7.7108,-3.55,97.439,7.8608
2014-09-22 16:15:00,-13.75,12.39128655,7.6908,-3.52,97.543,7.8408
2014-09-22 16:30:00,-13.65,12.44138722,7.864,-3.55,97.258,8.014
2014-09-22 16:45:00,-13.55,12.46971608,7.7126,-3.45,97.129,7.8626
2014-09-22 17:00:00,-13.5,12.45904494,7.6346,-3.52,97.039,7.7846
2014-09-22 17:15:00,-13.45,12.45860286,7.5588,-3.5,96.984,7.7088
2014-09-22 17:30:00,-13.45,12.49588182,7.5724,-3.5,96.919,7.7224
2014-09-22 17:45:00,-13.45,12.51694689,7.545,-3.48,96.949,7.695
2014-09-22 18:00:00,-13.5,12.47755384,7.8002,-3.45,96.949,7.9502
2014-09-22 18:15:00,-13.4,12.47043974,7.6334,-3.45,96.889,7.7834
2014-09-22 18:30:00,-13.35,12.46360286,7.577,-3.45,96.979,7.727
2014-09-22 18:45:00,-13.4,12.464274,7.5736,-3.45,97.079,7.7236
2014-09-22 19:00:00,-13.4,12.50138809,7.7142,-3.45,97.109,7.8642
2014-09-22 19:15:00,-13.45,12.49494514,7.7682,-3.45,97.149,7.9182
2014-09-22 19:30:00,-13.55,12.43517333,7.969,-3.45,97.343,8.119
2014-09-22 19:45:00,-13.48,12.43373038,8.098,-3.45,97.378,8.248
2014-09-22 20:00:00,-13.5,12.39895944,8.1522,-3.45,97.458,8.3022
2014-09-23 07:00:00,-13.5,12.45439568,7.994,-3.45,97.318,8.144
2014-09-23 07:15:00,-13.5,12.37262299,8.0418,-3.45,97.623,8.1918
2014-09-23 07:30:00,-13.5,12.42906595,8.1218,-3.45,97.533,8.2718
2014-09-23 07:45:00,-13.5,12.39695185,8.1232,-3.45,97.498,8.2732
2014-09-23 08:00:00,-13.5,12.42007266,8.0954,-3.45,97.593,8.2454
2014-09-23 08:15:00,-13.5,12.34718675,8.2006,-3.45,97.733,8.3506
2014-09-23 08:30:00,-13.5,12.28463058,7.9876,-3.55,97.673,8.1376
2014-09-23 08:45:00,-13.6,12.34940152,7.9493,-3.55,97.563,8.0993
2014-09-23 09:00:00,-13.5,12.35584447,8.0032,-3.6,97.523,8.1532
2014-09-23 09:15:00,-13.55,12.30651561,7.912,-3.75,97.673,8.062
2014-09-23 09:30:00,-13.6,12.44741582,8.0104,-3.8,97.678,8.1604
2014-09-23 09:45:00,-13.55,12.41930085,8.054,-3.9,97.728,8.154
2014-09-23 10:00:00,-13.6,12.44430085,8.057,-3.85,97.703,8.157
2014-09-23 10:15:00,-13.54,12.4757438,8.082,-3.92,97.638,8.182
2014-09-23 10:30:00,-13.55,12.43930085,8.082,-3.9,97.708,8.182
2014-09-23 10:45:00,-13.55,12.4357438,8.039,-3.94,97.678,8.139
2014-09-23 11:00:00,-13.5,12.38017917,8.033,-3.91,97.738,8.133
2014-09-23 11:15:00,-13.55,12.38785789,7.999,-3.9,97.793,8.099
2014-09-23 11:30:00,-13.5,12.36718675,8.1748,-3.88,97.713,8.1748
2014-09-23 11:45:00,-13.5,12.31351561,8.1378,-3.9,97.666,8.1378
2014-09-23 12:00:00,-13.55,12.31173709,8.2792,-3.9,97.751,8.2292
2014-09-23 12:15:00,-13.6,12.29985789,8.3928,-3.88,97.881,8.3428
2014-09-23 12:30:00,-13.55,12.32141494,8.427,-3.8,97.893,8.377
2014-09-23 12:45:00,-13.55,12.26230172,8.5434,-3.75,97.796,8.4934
2014-09-23 13:00:00,-13.5,12.26674467,8.468,-3.7,97.758,8.418
2014-09-23 13:15:00,-13.55,12.24701605,8.4212,-3.75,97.788,8.3712
2014-09-23 13:45:00,-13.45,12.24406011,8.5116,-3.75,97.378,8.4116
2014-09-23 14:00:00,-13.45,12.24873038,8.587,-3.7,97.563,8.487
2014-09-23 14:15:00,-13.35,12.32594602,8.659,-3.7,97.229,8.559
2014-09-23 14:30:00,-13.35,12.30004581,8.4162,-3.7,97.109,8.3162
2014-09-23 14:45:00,-13.35,12.31771783,8.5724,-3.7,97.103,8.4724
2014-09-23 15:00:00,-13.4,12.25771783,8.5276,-3.6,97.163,8.4276
2014-09-23 15:15:00,-13.4,12.27406099,8.5172,-3.65,97.259,8.4172
2014-09-23 15:30:00,-13.4,12.26473213,8.676,-3.55,97.369,8.576
2014-09-23 15:45:00,-13.45,12.23473213,8.7158,-3.57,97.399,8.6158
2014-09-23 16:00:00,-13.45,12.19117508,8.668,-3.6,97.409,8.568
2014-09-23 16:15:00,-13.4,12.23738985,8.703,-3.65,97.195,8.603
2014-09-23 16:30:00,-13.4,12.13171199,8.654,-3.7,97.149,8.554
2014-09-23 16:45:00,-13.4,12.17127575,8.2956,-3.75,97.194,8.3956
2014-09-23 17:00:00,-13.4,12.15460374,8.5142,-3.75,97.199,8.6142
2014-09-23 17:15:00,-13.4,12.13060374,8.538,-3.75,97.223,8.638
2014-09-23 17:30:00,-13.32,12.18916166,8.568,-3.75,97.109,8.668
2014-09-23 17:45:00,-13.35,12.16643974,8.483,-3.75,97.193,8.583
2014-09-23 18:30:00,-13.4,12.13194602,8.558,-3.7,97.423,8.658
2014-09-23 18:45:00,-13.4,12.10771783,8.427,-3.7,97.313,8.527
2014-09-23 19:00:00,-13.35,12.11026816,8.4596,-3.7,97.293,8.5596
2014-09-23 19:15:00,-13.35,12.1858328,8.4934,-3.7,97.213,8.5934
2014-09-23 19:30:00,-13.35,12.24794689,8.6176,-3.7,97.218,8.7176
2014-09-23 19:45:00,-13.32,12.18482609,8.6248,-3.7,97.163,8.7248
2014-09-23 20:00:00,-13.3,12.2387187,8.6024,-3.7,97.093,8.7024
2014-09-24 07:00:00,-13.3,12.24855384,8.719,-3.7,97.178,8.819
2014-09-24 07:15:00,-13.3,12.12221156,8.521,-3.7,97.103,8.621
2014-09-24 07:30:00,-13.3,12.1628827,8.5896,-3.7,97.163,8.6896
2014-09-24 07:45:00,-13.3,12.16999679,8.5858,-3.7,97.223,8.6858
2014-09-24 08:00:00,-13.3,12.20405427,8.551,-3.7,97.278,8.651
2014-09-24 08:15:00,-13.3,12.11794689,8.5314,-3.7,97.348,8.6314
2014-09-24 08:45:00,-13.3,12.0457686,8.5168,-3.7,97.213,8.6168
2014-09-24 09:00:00,-13.3,11.99216166,8.5419,-3.73,97.306,8.6419
2014-09-24 09:15:00,-13.3,11.98304756,8.4655,-3.74,97.248,8.5655
2014-09-24 09:45:00,-13.2,12.0111567,8.5148,-3.9,97.058,8.6148
2014-09-24 10:00:00,-13.2,12.06149227,8.5027,-3.88,96.958,8.6027
2014-09-24 10:15:00,-13.15,12.10849227,8.5098,-3.85,96.911,8.6098
2014-09-24 10:30:00,-13.13,12.09682025,8.535,-3.9,96.911,8.635
2014-09-24 10:45:00,-13.18,12.09659877,8.6002,-3.89,97.028,8.7002
2014-09-24 11:00:00,-13.15,12.13404844,8.5566,-3.9,97.008,8.6566
2014-09-24 11:15:00,-13.12,12.08804173,8.579,-3.9,97.003,8.679
2014-09-24 11:30:00,-13.15,12.10049139,8.764,-3.9,97.008,8.664
2014-09-24 12:00:00,-13.1,11.98525649,8.7542,-3.85,96.938,8.6542
2014-09-24 12:15:00,-13.0,11.97125737,8.814,-3.86,96.863,8.714
2014-09-24 12:30:00,-13.0,12.00870703,8.7794,-3.85,96.843,8.6794
2014-09-24 12:45:00,-13.05,12.03937817,8.7262,-3.89,96.913,8.6262
2014-09-24 13:00:00,-13.05,11.99437817,8.496,-3.9,96.958,8.496
2014-09-24 13:15:00,-13.05,11.95726408,8.6154,-3.9,96.928,8.6154
2014-09-24 13:30:00,-13.05,11.9290426,8.6074,-3.9,97.073,8.6074
2014-09-24 13:45:00,-13.1,11.97259965,8.6358,-3.89,97.063,8.6358
2014-09-24 14:00:00,-12.9,12.05303589,8.648,-3.85,96.698,8.648
2014-09-24 14:15:00,-12.9,12.02992092,8.6198,-3.8,96.743,8.6198
2014-09-24 14:30:00,-12.95,12.02125737,8.7094,-3.8,96.813,8.7094
2014-09-24 14:45:00,-12.75,12.07502159,8.7424,-3.75,96.463,8.7424
2014-09-24 15:00:00,-12.75,12.11079341,8.8304,-3.7,96.293,8.8304
2014-09-24 15:15:00,-12.7,12.15201576,8.828,-3.7,96.246,8.828
2014-09-24 15:45:00,-12.75,12.17425066,8.6734,-3.7,96.409,8.6734
2014-09-24 16:00:00,-12.7,12.24379428,8.4006,-3.78,96.171,8.6006
2014-09-24 16:15:00,-12.65,12.28156522,8.4574,-3.8,96.088,8.6574
2014-09-24 16:30:00,-12.6,12.21646455,8.5624,-3.95,96.388,8.7624
2014-09-24 16:45:00,-12.55,12.2888077,8.535,-4.0,96.428,8.735
2014-09-24 17:00:00,-12.7,12.28636388,8.788,-4.08,96.553,8.988
2014-09-24 17:15:00,-12.75,12.15424978,8.4996,-4.0,96.618,8.6996
2014-09-24 17:30:00,-12.7,12.22447884,8.6766,-4.0,96.593,8.8766
2014-09-24 17:45:00,-12.65,12.2259218,8.7104,-4.0,96.558,8.7604
2014-09-24 18:15:00,-12.7,12.24125066,8.734,-4.0,96.442,8.784
2014-09-24 18:30:00,-12.7,12.1919218,8.7898,-4.0,96.592,8.8398
2014-09-24 18:45:00,-12.8,12.11608579,8.7156,-4.0,96.662,8.7656
2014-09-24 19:00:00,-12.8,12.14092092,8.7422,-4.0,96.732,8.7922
2014-09-24 19:15:00,-12.8,12.0770925,8.9078,-4.0,96.852,8.9578
2014-09-24 19:45:00,-13.05,12.0446122,9.0028,-4.0,97.382,9.0528
2014-09-24 20:00:00,-13.1,12.06061891,8.935,-4.0,97.517,8.985
2014-09-25 07:00:00,-13.1,12.03561891,8.9528,-4.0,97.542,9.0028
2014-09-25 07:15:00,-13.1,12.10304085,9.3036,-4.0,97.077,9.3536
2014-09-25 07:30:00,-13.05,12.08981938,9.2778,-4.0,97.107,9.3278
2014-09-25 07:45:00,-13.05,12.06871199,9.3214,-4.0,97.212,9.3714
2014-09-25 08:00:00,-13.05,12.11404756,9.0708,-4.05,97.117,9.1708
2014-09-25 08:15:00,-13.05,12.14049052,9.103,-4.05,97.057,9.203
2014-09-25 08:30:00,-13.0,12.13465451,9.0933,-4.0,97.057,9.1933
2014-09-25 09:00:00,-13.0,12.0868328,9.0034,-4.1,97.312,9.1034
2014-09-25 09:15:00,-13.0,12.0507187,8.9164,-4.2,97.281,9.1664
2014-09-25 09:30:00,-12.95,12.08693347,9.1472,-4.3,97.077,9.3972
2014-09-25 09:45:00,-12.95,12.10193347,9.1774,-4.35,97.062,9.4274
2014-09-25 10:15:00,-12.85,12.09569769,9.4118,-4.45,96.972,9.6618
2014-09-25 10:30:00,-12.8,12.04814152,9.517,-4.35,96.897,9.767
2014-09-25 10:45:00,-12.8,12.0643773,9.673,-4.35,96.977,9.923
2014-09-25 11:00:00,-12.82,12.04793434,9.5642,-4.35,97.027,9.8142
2014-09-25 11:15:00,-12.85,12.03504844,9.5976,-4.4,97.107,9.8476
2014-09-25 11:30:00,-12.95,12.04760461,9.5968,-4.45,97.217,9.8468
2014-09-25 11:45:00,-12.9,12.01693347,9.643,-4.45,97.147,9.893
2014-09-25 12:00:00,-12.9,11.96049052,9.6776,-4.5,97.237,9.9276
2014-09-25 12:15:00,-13.1,11.96116166,9.6138,-4.6,97.337,9.8638
2014-09-25 12:30:00,-13.2,12.05594602,9.719,-4.6,97.499,9.969
2014-09-25 12:45:00,-13.1,12.16761628,9.8026,-4.55,97.577,10.1026
2014-09-25 13:00:00,-13.1,12.23016662,9.5936,-4.55,97.497,9.9936
2014-09-25 13:15:00,-13.15,12.22456551,9.6338,-4.54,97.682,10.0338
2014-09-25 13:30:00,-13.15,12.23567289,9.7543,-4.47,97.687,10.1543
2014-09-25 13:45:00,-13.1,12.20783776,9.7024,-4.43,97.62,10.1024
2014-09-25 14:00:00,-13.1,12.19550219,9.6472,-4.43,97.482,10.0472
2014-09-25 14:30:00,-13.0,12.16983105,9.4324,-4.5,97.407,9.8324
2014-09-25 14:45:00,-13.1,12.19271695,9.3872,-4.6,97.317,9.7872
2014-09-25 15:00:00,-13.05,12.25838809,9.5202,-4.7,97.352,9.9202
2014-09-25 15:30:00,-12.9,12.32160374,9.3262,-4.86,97.032,9.7262
2014-09-25 15:45:00,-12.9,12.30904756,8.8644,-4.9,96.922,9.5144
2014-09-25 16:00:00,-12.8,12.39126233,8.8456,-4.85,96.672,9.4956
2014-09-25 16:15:00,-12.85,12.41116166,9.0451,-4.8,96.887,9.6951
2014-09-25 16:30:00,-13.05,12.30271695,9.13,-4.92,97.207,9.78
2014-09-25 16:45:00,-13.0,12.27727488,8.9916,-4.9,97.177,9.6416
2014-09-25 17:15:00,-13.05,12.16072454,9.2918,-4.95,97.511,9.9418
2014-09-25 17:30:00,-13.07,12.18066618,9.3354,-4.9,97.491,9.9854
2014-09-25 17:45:00,-13.07,12.24388182,9.059,-4.8,97.171,9.709
2014-09-25 18:00:00,-13.07,12.14804581,9.2956,-4.8,97.261,9.9456
2014-09-25 18:15:00,-13.1,12.13226816,9.305,-4.8,97.271,9.955
2014-09-25 18:30:00,-13.05,12.12016078,9.2224,-4.8,97.267,9.8724
2014-09-25 18:45:00,-13.1,12.14032477,9.03,-4.9,97.241,9.68
2014-09-25 19:00:00,-12.95,12.2087543,8.8014,-4.9,96.837,9.4514
2014-09-25 19:15:00,-12.98,12.16893259,9.103,-4.9,97.084,9.753
2014-09-25 19:30:00,-13.1,12.12827488,9.1786,-4.9,97.326,9.8286
2014-09-25 19:45:00,-13.05,12.0978328,8.9868,-4.9,97.301,9.6368
2014-09-25 20:00:00,-13.0,12.13810417,9.025,-4.9,97.271,9.675
2014-09-26 07:00:00,-13.0,12.18606011,8.9904,-4.9,97.436,9.6404
2014-09-26 07:15:00,-13.0,12.22588941,9.0376,-4.9,97.351,9.6876
2014-09-26 07:30:00,-13.05,12.21583105,9.0444,-4.9,97.361,9.6944
2014-09-26 07:45:00,-13.05,12.22105252,9.0378,-4.9,97.439,9.6878
2014-09-26 08:00:00,-13.12,12.212274,9.1371,-4.9,97.331,9.7871
2014-09-26 08:15:00,-13.12,12.19427575,9.1517,-4.9,97.171,9.8017
2014-09-26 08:30:00,-13.0,12.2098328,9.1413,-4.9,97.189,9.7913
2014-09-26 08:45:00,-13.05,12.17427575,9.1737,-4.9,97.191,9.8237
2014-09-26 09:00:00,-13.0,12.13860461,9.1345,-4.9,97.126,9.7845
2014-09-26 09:15:00,-13.0,12.13449052,9.1224,-4.85,97.063,9.6724
2014-09-26 09:30:00,-13.05,12.23048381,9.1868,-5.05,96.916,9.6868
2014-09-26 09:45:00,-13.05,12.1648185,9.0926,-5.0,97.021,9.6926
2014-09-26 10:00:00,-13.05,12.19670353,9.0014,-4.94,97.011,9.7514
2014-09-26 10:15:00,-13.1,12.1878328,8.7672,-4.85,97.211,9.7672
